,CustomerID,Title,GivenName,MiddleInitial,Surname,CreditCardType,Gender,Age,Location,MotorInsurance,MotorValue,MotorType,HealthInsurance,HealthType,HealthDependentsAdults,HealthDependentsKids,TravelInsurance,TravelType,Prefchannel
903,4287,Mr.,Kai,E,Fry,Visa,male,47,Urban,Yes,34872.0,Single,Yes,Level1,0,3,No,NoTravelType,Email
904,4290,Ms.,Zofia,M,McIntyre,AMEX,female,52,Rural,Yes,18779.0,Single,Yes,Level2,0,3,No,NoTravelType,Phone
905,4292,Mr.,Riley,L,Findlay,AMEX,male,21,Urban,Yes,5063.0,Bundle,No,NoHealthType,0,0,Yes,Backpacker,SMS
906,4293,Ms.,Harriet,J,Evans,AMEX,female,44,Rural,Yes,10477.0,Single,Yes,Level2,0,2,No,NoTravelType,Phone
907,4299,Mr.,Aedan,A,Milne,Visa,male,47,Rural,Yes,16318.0,Single,Yes,Level1,0,2,Yes,Standard,Phone
908,4300,Mr.,Ewan,F,Burton,AMEX,male,49,Urban,Yes,37430.0,Single,No,NoHealthType,0,0,No,NoTravelType,Email
909,4304,Dr.,Subhan,A,McMillan,NoCreditCard,male,49,Rural,Yes,13235.0,Single,No,NoHealthType,0,0,Yes,Standard,Phone
912,4314,Mr.,Tyler,M,McKenzie,AMEX,male,47,Urban,Yes,12858.0,Single,Yes,Level2,1,2,No,NoTravelType,Phone
913,4317,Mrs.,Willow,R,Johnstone,Visa,female,48,Urban,Yes,35483.0,Single,No,NoHealthType,0,0,Yes,Standard,Email
914,4321,Mr.,Cayden,L,Ferguson,AMEX,male,23,Urban,No,23797.5,NoMotorType,No,NoHealthType,0,0,No,NoTravelType,SMS
915,4325,Mr.,Harry,E,Hardy,Visa,male,18,Urban,No,23797.5,NoMotorType,No,NoHealthType,0,0,Yes,Standard,SMS
916,4334,Mr.,Nathan,I,Rowe,Visa,male,18,Urban,Yes,31963.0,Bundle,No,NoHealthType,0,0,Yes,Business,Email
917,4336,Mrs.,Elise,J,Lamb,NoCreditCard,female,50,Urban,No,23797.5,NoMotorType,Yes,Level2,1,3,No,NoTravelType,Phone
918,4339,Mr.,Adrian,M,Macleod,Visa,male,52,Rural,No,23797.5,NoMotorType,Yes,Level2,1,3,Yes,Standard,Phone
920,4358,Ms.,Sophie,J,Gardner,Visa,female,25,Urban,No,23797.5,NoMotorType,No,NoHealthType,0,0,Yes,Premium,SMS
922,4363,Mr.,Corey,E,Butler,NoCreditCard,male,47,Rural,Yes,34568.0,Single,Yes,Level2,1,3,No,NoTravelType,Email
923,4365,Mr.,Matthew,G,Rahman,AMEX,male,48,Urban,Yes,25948.0,Single,Yes,Level2,0,3,Yes,Premium,Phone
924,4369,Ms.,Eve,J,Wallace,Visa,female,48,Rural,Yes,15158.0,Single,Yes,Level2,0,2,No,NoTravelType,Phone
925,4370,Mrs.,Katherine,D,Johnson,AMEX,female,21,Urban,No,23797.5,NoMotorType,No,NoHealthType,0,0,Yes,Backpacker,SMS
926,4377,Mr.,Patrick,B,Gibson,Visa,male,53,Urban,Yes,36507.0,Single,Yes,Level2,1,2,No,NoTravelType,Phone
927,4379,Ms.,Emilia,R,King,AMEX,female,45,Urban,Yes,41708.0,Single,Yes,Level2,2,3,No,NoTravelType,Email
928,4386,Mrs.,Amiee,S,Cunningham,NoCreditCard,female,54,Urban,Yes,34186.0,Bundle,Yes,Level3,1,3,No,NoTravelType,Phone
929,4388,Mr.,William,S,Jarvis,AMEX,male,20,Urban,Yes,23586.0,Bundle,No,NoHealthType,0,0,Yes,Business,Email
931,4396,Mrs.,Rose,C,Reid,AMEX,female,57,Rural,Yes,15841.0,Single,Yes,Level3,0,2,No,NoTravelType,Phone
932,4405,Mr.,Nico,J,McIntosh,Visa,male,22,Rural,Yes,20739.0,Single,No,NoHealthType,0,0,Yes,Premium,Email
933,4407,Mr.,Shane,K,Gibson,AMEX,male,43,Urban,Yes,34876.0,Single,No,NoHealthType,0,0,No,NoTravelType,Email
934,4408,Mr.,Elliot,R,Johnston,AMEX,male,46,Rural,Yes,9618.0,Single,Yes,Level2,1,2,No,NoTravelType,Phone
935,4411,Ms.,Tamzin,K,Gray,NoCreditCard,female,18,Rural,Yes,21449.0,Bundle,No,NoHealthType,0,0,Yes,Business,Email
936,4414,Mr.,Ahmad,M,Gray,AMEX,male,48,Urban,Yes,36508.0,Bundle,No,NoHealthType,0,0,Yes,Business,Email
937,4417,Mrs.,Maddison,C,Mistry,AMEX,female,24,Urban,Yes,4666.0,Bundle,No,NoHealthType,0,0,Yes,Premium,SMS
938,4418,Mr.,Henry,A,Harrison,Visa,male,48,Urban,Yes,40483.0,Single,Yes,Level2,2,3,No,NoTravelType,Email
939,4422,Mr.,Aston,E,McKay,Visa,male,48,Rural,No,23797.5,NoMotorType,Yes,Level1,1,2,No,NoTravelType,Phone
940,4432,Mr.,Aaron,N,Hughes,Visa,male,53,Urban,Yes,29985.0,Bundle,Yes,Level1,1,2,Yes,Standard,Phone
941,4435,Ms.,Amber,T,May,AMEX,female,18,Rural,No,23797.5,NoMotorType,No,NoHealthType,0,0,No,NoTravelType,SMS
942,4436,Mrs.,Leigha,T,Martin,AMEX,female,47,Urban,Yes,32750.0,Single,Yes,Level2,1,2,No,NoTravelType,Email
943,4450,Mr.,Marc,E,Ferguson,NoCreditCard,male,48,Urban,Yes,28699.0,Single,Yes,Level2,0,2,Yes,Business,Phone
944,4456,Mr.,Max,H,Manning,AMEX,male,24,Urban,Yes,30380.0,Bundle,No,NoHealthType,0,0,Yes,Business,Email
945,4460,Mr.,Luke,L,Thornton,AMEX,male,51,Rural,Yes,8539.0,Single,Yes,Level2,2,3,Yes,Premium,Phone
947,4478,Mr.,Henry,E,Russell,NoCreditCard,male,48,Urban,Yes,31755.0,Single,Yes,Level1,1,3,No,NoTravelType,Phone
948,4483,Mr.,Ethan,M,Carter,Visa,male,18,Urban,No,23797.5,NoMotorType,No,NoHealthType,0,0,Yes,Premium,SMS
949,4485,Ms.,Lillian,L,Hunter,Visa,female,19,Urban,No,23797.5,NoMotorType,No,NoHealthType,0,0,Yes,Premium,SMS
950,4489,Mr.,Greg,A,Ritchie,NoCreditCard,male,46,Urban,Yes,36672.0,Single,Yes,Level2,1,2,No,NoTravelType,Email
951,4497,Mrs.,Sophie,M,Cartwright,AMEX,female,49,Rural,Yes,9902.0,Single,Yes,Level2,2,2,Yes,Standard,Phone
952,4501,Ms.,Evelyn,B,Milne,AMEX,female,42,Urban,Yes,33024.0,Single,Yes,Level2,2,3,Yes,Standard,Email
953,4502,Mr.,Keiran,B,Cameron,Visa,male,53,Urban,Yes,33050.0,Single,Yes,Level1,1,2,No,NoTravelType,Phone
954,4503,Mrs.,Emilie,J,Mackenzie,Visa,female,46,Rural,Yes,11721.0,Single,No,NoHealthType,0,0,No,NoTravelType,Phone
955,4511,Mr.,Connor,S,Gough,Visa,male,48,Rural,Yes,16488.0,Single,Yes,Level2,1,3,Yes,Premium,Phone
956,4512,Ms.,Andi,G,Kelly,Visa,female,43,Urban,Yes,28013.0,Single,Yes,Level2,2,2,No,NoTravelType,Email
957,4514,Mrs.,Karly,P,Gibson,Visa,female,46,Rural,Yes,13201.0,Single,Yes,Level2,2,3,Yes,Standard,Phone
959,4527,Ms.,Millie,T,Farrell,AMEX,female,42,Urban,Yes,40229.0,Single,Yes,Level3,1,2,No,NoTravelType,Email
960,4528,Ms.,Charlotte,R,Wilkinson,NoCreditCard,female,49,Rural,Yes,31758.0,Single,No,NoHealthType,0,0,No,NoTravelType,Phone
962,4535,Mr.,Brandon,Y,Savage,Visa,male,49,Urban,Yes,33753.0,Single,Yes,Level2,1,3,Yes,Business,Phone
963,4549,Mrs.,India,K,Hay,Visa,female,48,Rural,Yes,17261.0,Single,Yes,Level3,1,2,Yes,Business,Phone
964,4550,Mr.,Lloyd,M,Douglas,NoCreditCard,male,50,Urban,Yes,34392.0,Single,Yes,Level3,1,2,Yes,Business,Phone
965,4562,Mr.,Sean,T,Coates,AMEX,male,20,Urban,Yes,26291.0,Bundle,No,NoHealthType,0,0,Yes,Standard,Email
967,4569,Mr.,Ronan,D,Morrison,AMEX,male,21,Urban,Yes,5354.0,Bundle,No,NoHealthType,0,0,No,NoTravelType,SMS
968,4570,Ms.,Alicia,M,Stevenson,Visa,female,45,Urban,Yes,39726.0,Single,No,NoHealthType,0,0,Yes,Business,Email
969,4572,Mrs.,Brianna,S,Wallace,Visa,female,18,Urban,Yes,5022.0,Bundle,No,NoHealthType,0,0,Yes,Backpacker,SMS
970,4576,Mr.,Olivier,N,Gray,Visa,male,48,Urban,Yes,31557.0,Single,Yes,Level2,0,3,No,NoTravelType,Phone
971,4581,Mr.,Samuel,E,Ingram,AMEX,male,20,Rural,Yes,26547.0,Bundle,No,NoHealthType,0,0,Yes,Business,Email
972,4583,Mrs.,Isabelle,H,Middleton,Visa,female,50,Urban,Yes,11941.0,Single,No,NoHealthType,0,0,No,NoTravelType,Phone
973,4587,Ms.,Kate,R,Abbott,Visa,female,47,Urban,Yes,31877.0,Single,Yes,Level2,0,2,No,NoTravelType,Email
974,4590,Mr.,Hayden,G,Anderson,Visa,male,53,Rural,Yes,15924.0,Single,Yes,Level2,0,2,No,NoTravelType,Phone
975,4593,Ms.,Ameera,B,Boyle,NoCreditCard,female,54,Urban,Yes,32836.0,Single,Yes,Level2,0,2,Yes,Standard,Phone
976,4596,Mr.,Kelvin,A,Bruce,AMEX,male,18,Urban,Yes,28478.0,Bundle,No,NoHealthType,0,0,Yes,Backpacker,Email
977,4597,Ms.,Chantelle,J,Milne,AMEX,female,48,Urban,Yes,35722.0,Single,Yes,Level1,1,3,No,NoTravelType,Email
978,4599,Mr.,Leland,M,Morrison,AMEX,male,21,Urban,No,23797.5,NoMotorType,No,NoHealthType,0,0,No,NoTravelType,SMS
979,4624,Mr.,Connor,N,Bray,AMEX,male,43,Rural,Yes,17612.0,Single,Yes,Level1,2,2,No,NoTravelType,Phone
980,4626,Dr.,Amber,C,White,NoCreditCard,female,52,Rural,Yes,14494.0,Single,Yes,Level2,1,3,Yes,Standard,Phone
981,4634,Ms.,Libby,S,Collier,NoCreditCard,female,52,Rural,Yes,13089.0,Single,Yes,Level2,1,2,No,NoTravelType,Phone
982,4636,Mr.,Edward,N,Morris,Visa,male,42,Urban,Yes,31227.0,Bundle,Yes,Level2,1,2,No,NoTravelType,Email
983,4643,Ms.,Shannon,E,Smith,AMEX,female,44,Urban,No,23797.5,NoMotorType,Yes,Level3,0,2,No,NoTravelType,Phone
984,4651,Mr.,Forbes,T,Forbes,AMEX,male,18,Urban,No,23797.5,NoMotorType,No,NoHealthType,0,0,No,NoTravelType,Email
985,4658,Mr.,Michael,D,Whittaker,Visa,male,49,Rural,Yes,18230.0,Single,Yes,Level2,2,3,No,NoTravelType,Phone
986,4659,Mrs.,Lily,H,Dixon,AMEX,female,18,Rural,Yes,5252.0,Bundle,No,NoHealthType,0,0,Yes,Premium,SMS
987,4672,Mr.,Kieron,Z,Hughes,AMEX,male,47,Urban,Yes,30721.0,Single,Yes,Level2,1,3,No,NoTravelType,Email
988,4679,Dr.,Gracie,D,Gill,AMEX,female,40,Urban,No,23797.5,NoMotorType,Yes,Level1,1,2,Yes,Backpacker,Email
989,4689,Ms.,Isobel,L,Lane,Visa,female,22,Urban,Yes,4902.0,Bundle,No,NoHealthType,0,0,No,NoTravelType,SMS
990,4693,Dr.,Rachel,J,Joyce,AMEX,female,19,Urban,Yes,5135.0,Bundle,No,NoHealthType,0,0,No,NoTravelType,SMS
991,4694,Mr.,Dominic,M,Finch,NoCreditCard,male,20,Urban,Yes,20870.0,Bundle,No,NoHealthType,0,0,Yes,Premium,Email
994,4704,Mr.,Sebastian,A,Dickson,AMEX,male,41,Rural,Yes,17299.0,Single,Yes,Level2,1,2,No,NoTravelType,Phone
997,4714,Ms.,Amber,A,Price,AMEX,female,51,Urban,Yes,31389.0,Single,Yes,Level2,1,2,Yes,Standard,Phone
998,4716,Mr.,Thomas,B,Horton,AMEX,male,19,Rural,Yes,26267.0,Bundle,No,NoHealthType,0,0,Yes,Business,Email
999,4724,Ms.,Eva,J,Hale,Visa,female,43,Rural,Yes,32221.0,Single,Yes,Level3,1,2,Yes,Standard,Email
1000,4730,Mrs.,Catherine,C,Boyle,NoCreditCard,female,41,Urban,Yes,29788.0,Single,No,NoHealthType,0,0,No,NoTravelType,Email
1001,4737,Mr.,Jak,M,McMillan,AMEX,male,45,Rural,Yes,11661.0,Single,Yes,Level2,1,3,No,NoTravelType,Phone
1002,4748,Mrs.,Teagan,R,Macleod,Visa,female,43,Urban,Yes,31671.0,Single,Yes,Level1,0,3,No,NoTravelType,Email
1003,4756,Mr.,Sean,A,Ross,Visa,male,47,Rural,Yes,17295.0,Bundle,Yes,Level3,1,2,No,NoTravelType,Phone
1006,4766,Ms.,Erin,B,Watts,AMEX,female,51,Rural,Yes,33807.0,Single,No,NoHealthType,0,0,Yes,Business,Phone
1008,4783,Mr.,Max,S,Ali,AMEX,male,45,Urban,Yes,27587.0,Single,Yes,Level2,1,2,No,NoTravelType,Email
1009,4785,Ms.,Constance,T,McKay,NoCreditCard,female,20,Urban,Yes,20855.0,Bundle,No,NoHealthType,0,0,Yes,Backpacker,Email
1010,4786,Mr.,Spencer,Z,Law,NoCreditCard,male,48,Urban,Yes,42926.0,Single,Yes,Level1,1,3,No,NoTravelType,Email
1012,4800,Ms.,Eilidh,A,Hughes,Visa,female,20,Rural,Yes,4775.0,Bundle,No,NoHealthType,0,0,Yes,Backpacker,SMS
1013,4808,Mrs.,Jasmin,N,Munro,Visa,female,24,Urban,Yes,21775.0,Bundle,No,NoHealthType,0,0,Yes,Premium,Email
1014,4811,Mr.,Jacob,E,Gardner,Visa,male,19,Urban,No,23797.5,NoMotorType,No,NoHealthType,0,0,Yes,Backpacker,Email
1015,4812,Mr.,Max,L,Gallagher,Visa,male,47,Rural,No,23797.5,NoMotorType,No,NoHealthType,0,0,No,NoTravelType,Phone
1016,4813,Mr.,Ryan,P,Alexander,AMEX,male,20,Rural,Yes,25376.0,Bundle,No,NoHealthType,0,0,Yes,Premium,Email
1017,4822,Mr.,Adam,E,Sanderson,NoCreditCard,male,47,Urban,Yes,31261.0,Single,Yes,Level3,1,3,Yes,Standard,Email
1019,4837,Ms.,Carly,D,McIntosh,AMEX,female,52,Urban,Yes,16740.0,Single,Yes,Level2,0,3,No,NoTravelType,Phone
1020,4841,Mr.,Jayden,A,Kelly,Visa,male,72,Rural,Yes,28539.0,Single,No,NoHealthType,0,0,No,NoTravelType,Phone
1021,4851,Mrs.,Mia,H,Middleton,Visa,female,49,Urban,Yes,19744.0,Single,Yes,Level2,2,2,Yes,Business,Phone
1022,4857,Mr.,Jayden,A,Simpson,AMEX,male,52,Rural,No,23797.5,NoMotorType,No,NoHealthType,0,0,No,NoTravelType,Phone
1024,4866,Mrs.,Cailyn,B,Smith,Visa,female,43,Urban,Yes,31163.0,Single,Yes,Level1,1,3,Yes,Business,Email
1025,4874,Ms.,Sarah,K,Iqbal,NoCreditCard,female,45,Urban,Yes,22418.0,Single,Yes,Level1,1,3,No,NoTravelType,Phone
1026,4879,Ms.,Brooke,J,Bates,Visa,female,18,Urban,No,23797.5,NoMotorType,No,NoHealthType,0,0,Yes,Backpacker,SMS
1027,4882,Mrs.,Katie,A,Simpson,NoCreditCard,female,45,Urban,Yes,34497.0,Single,Yes,Level1,1,3,No,NoTravelType,Email
1028,4886,Ms.,Evelyn,W,Allan,Visa,female,50,Urban,Yes,30143.0,Single,No,NoHealthType,0,0,Yes,Standard,Phone
1029,4893,Mr.,Ethan,O,Ellis,AMEX,male,48,Urban,Yes,19142.0,Single,Yes,Level2,0,3,No,NoTravelType,Phone
1031,4897,Mr.,Marco,K,McIntyre,NoCreditCard,male,48,Urban,No,23797.5,NoMotorType,Yes,Level2,1,2,Yes,Business,Phone
1032,4911,Mr.,Toby,N,Rowe,Visa,male,46,Rural,Yes,16890.0,Single,No,NoHealthType,0,0,Yes,Business,Phone
1033,4914,Mr.,Joseph,E,Chambers,Visa,male,52,Rural,Yes,8987.0,Single,No,NoHealthType,0,0,No,NoTravelType,Phone
1034,4922,Mr.,Mohammed,H,Simpson,AMEX,male,52,Rural,Yes,16064.0,Single,Yes,Level2,1,3,No,NoTravelType,Phone
1035,4925,Mrs.,Bonnie,H,Jones,NoCreditCard,female,48,Urban,No,23797.5,NoMotorType,Yes,Level1,1,3,No,NoTravelType,Phone
1037,4940,Mr.,Louis,M,Cameron,NoCreditCard,male,45,Urban,Yes,37457.0,Single,Yes,Level2,1,2,No,NoTravelType,Email
1038,4943,Mr.,Isaac,E,Hart,Visa,male,50,Urban,Yes,15693.0,Single,Yes,Level2,2,3,Yes,Standard,Phone
1039,4953,Mr.,Izaak,M,Christie,Visa,male,42,Urban,Yes,35936.0,Single,Yes,Level3,0,2,No,NoTravelType,Email
1040,4957,Mr.,Sebastian,K,Chandler,Visa,male,47,Urban,Yes,18217.0,Single,Yes,Level2,0,2,No,NoTravelType,Phone
1041,4964,Dr.,Jodie,M,Hopkins,Visa,female,47,Rural,Yes,17426.0,Single,No,NoHealthType,0,0,No,NoTravelType,Phone
1042,4973,Mrs.,Holly,Z,Tomlinson,AMEX,female,21,Urban,Yes,30351.0,Bundle,No,NoHealthType,0,0,Yes,Business,Email
1044,4983,Mr.,Baillie,A,McIntyre,Visa,male,49,Rural,Yes,15940.0,Single,Yes,Level2,0,2,No,NoTravelType,Phone
1045,4992,Mrs.,Georgina,E,Burns,Visa,female,47,Urban,Yes,13414.0,Single,Yes,Level1,1,2,No,NoTravelType,Phone
1046,4993,Ms.,Naomi,L,Joyce,Visa,female,46,Urban,Yes,15459.0,Single,Yes,Level1,0,2,No,NoTravelType,Phone
1047,4996,Ms.,Alexis,F,Murphy,AMEX,female,20,Urban,Yes,5037.0,Bundle,No,NoHealthType,0,0,Yes,Premium,SMS
1048,4998,Mr.,Corey,R,Sinclair,Visa,male,46,Rural,Yes,8480.0,Single,No,NoHealthType,0,0,No,NoTravelType,Phone
1049,5000,Mr.,Chris,J,Campbell,AMEX,male,42,Urban,Yes,39383.0,Single,Yes,Level3,1,3,Yes,Premium,Email
1050,5006,Mrs.,Aleisha,R,McIntyre,Visa,female,20,Rural,Yes,13492.0,Bundle,No,NoHealthType,0,0,Yes,Premium,Email
1051,5013,Mrs.,Codi,K,Donaldson,NoCreditCard,female,53,Rural,No,23797.5,NoMotorType,Yes,Level2,0,2,No,NoTravelType,Phone
1052,5016,Mrs.,Tia,B,Hughes,Visa,female,44,Urban,Yes,33275.0,Single,Yes,Level2,1,3,No,NoTravelType,Email
1053,5022,Mr.,Calvin,S,Mackenzie,AMEX,male,21,Urban,Yes,22660.0,Bundle,No,NoHealthType,0,0,No,NoTravelType,Email
1055,5028,Mr.,Hayden,K,Cameron,AMEX,male,46,Urban,No,23797.5,NoMotorType,Yes,Level2,1,2,Yes,Standard,Phone
1056,5032,Mr.,Paul,T,Cunningham,Visa,male,48,Rural,No,23797.5,NoMotorType,Yes,Level2,0,2,No,NoTravelType,Phone
1057,5034,Mrs.,Iris,L,Walker,NoCreditCard,female,48,Rural,Yes,11816.0,Single,No,NoHealthType,0,0,No,NoTravelType,Phone
1058,5035,Ms.,Eloise,A,Cole,AMEX,female,49,Urban,Yes,17675.0,Single,Yes,Level2,1,2,Yes,Business,Phone
1059,5044,Mr.,Nathan,M,Stevens,Visa,male,20,Urban,Yes,30638.0,Single,No,NoHealthType,0,0,Yes,Backpacker,Email
1060,5051,Ms.,Eleanor,J,Swift,AMEX,female,48,Rural,Yes,33336.0,Single,No,NoHealthType,0,0,Yes,Premium,Email
1061,5055,Mr.,Lawrence,A,McKenzie,AMEX,male,47,Urban,Yes,37111.0,Single,Yes,Level2,1,2,Yes,Standard,Email
1062,5056,Mr.,Cameron,S,French,AMEX,male,46,Urban,Yes,34424.0,Single,Yes,Level2,0,2,Yes,Business,Email
1063,5059,Ms.,Sophie,B,Scott,Visa,female,48,Rural,Yes,14600.0,Single,Yes,Level1,0,3,No,NoTravelType,Phone
1064,5060,Ms.,Teigan,C,McLean,Visa,female,48,Rural,Yes,31219.0,Single,Yes,Level1,0,2,Yes,Business,Phone
1065,5062,Mr.,Ruaridh,D,Burns,NoCreditCard,male,47,Urban,Yes,40463.0,Single,Yes,Level3,1,2,No,NoTravelType,Email
1066,5063,Mr.,Jaiden,K,McIntosh,NoCreditCard,male,18,Rural,Yes,23828.0,Bundle,No,NoHealthType,0,0,No,NoTravelType,Email
1068,5066,Ms.,Courtney,E,Lamb,AMEX,female,47,Rural,Yes,35080.0,Single,Yes,Level2,1,3,No,NoTravelType,Email
1069,5070,Ms.,Sophie,L,Kaur,AMEX,female,19,Urban,No,23797.5,NoMotorType,No,NoHealthType,0,0,Yes,Premium,SMS
1070,5072,Ms.,Zara,O,Kelly,AMEX,female,47,Urban,Yes,39743.0,Single,No,NoHealthType,0,0,No,NoTravelType,Email
1071,5077,Mr.,Calum,B,Martin,AMEX,male,45,Urban,Yes,22910.0,Single,Yes,Level2,1,2,No,NoTravelType,Phone
1072,5078,Mr.,Rhys,E,Osborne,AMEX,male,47,Urban,Yes,23904.0,Single,No,NoHealthType,0,0,Yes,Standard,Phone
1073,5085,Mrs.,Madeline,M,Wilson,Visa,female,20,Urban,No,23797.5,NoMotorType,No,NoHealthType,0,0,Yes,Backpacker,SMS
1074,5086,Ms.,Molly,A,Gregory,Visa,female,39,Urban,Yes,31492.0,Single,Yes,Level1,1,2,Yes,Business,Email
1075,5091,Ms.,Karolina,M,Reilly,AMEX,female,47,Urban,Yes,36186.0,Single,Yes,Level3,0,3,Yes,Standard,Email
1076,5107,Mr.,Lee,A,Mackenzie,Visa,male,49,Urban,Yes,17382.0,Single,Yes,Level1,2,3,No,NoTravelType,Phone
1077,5110,Ms.,Tilly,J,Whittaker,Visa,female,50,Rural,No,23797.5,NoMotorType,Yes,Level2,1,2,No,NoTravelType,Phone
1078,5118,Ms.,Kacey,G,Smith,AMEX,female,49,Urban,Yes,35521.0,Bundle,Yes,Level3,1,2,No,NoTravelType,Email
1079,5119,Mr.,Scott,T,Forster,Visa,male,49,Urban,Yes,39351.0,Single,Yes,Level2,1,3,No,NoTravelType,Email
1080,5120,Mr.,Kyle,E,Morrison,AMEX,male,49,Urban,No,23797.5,NoMotorType,Yes,Level2,1,3,Yes,Business,Phone
1081,5123,Mr.,Harvey,F,Allan,AMEX,male,43,Urban,Yes,31081.0,Single,Yes,Level2,0,3,No,NoTravelType,Email
1082,5129,Mrs.,Anna,C,Brennan,Visa,female,20,Urban,Yes,28516.0,Bundle,No,NoHealthType,0,0,Yes,Premium,Email
1083,5144,Mr.,Elijah,H,Ritchie,Visa,male,44,Rural,No,23797.5,NoMotorType,No,NoHealthType,0,0,Yes,Standard,Phone
1086,5169,Mrs.,Eleanor,D,Bennett,AMEX,female,18,Rural,Yes,30271.0,Bundle,No,NoHealthType,0,0,Yes,Premium,Email
1087,5176,Mrs.,Rebecca,P,Milne,Visa,female,51,Urban,Yes,10999.0,Single,Yes,Level1,0,3,Yes,Standard,Phone
1088,5177,Mr.,Billy,C,Riley,Visa,male,52,Rural,Yes,16622.0,Single,Yes,Level2,0,2,No,NoTravelType,Phone
1089,5179,Mr.,Russell,C,Shaw,Visa,male,47,Rural,Yes,11277.0,Single,No,NoHealthType,0,0,No,NoTravelType,Phone
1090,5189,Mr.,Joseph,J,Taylor,NoCreditCard,male,50,Urban,Yes,32673.0,Single,Yes,Level3,2,2,No,NoTravelType,Phone
